farm,animal_id,tag,obs,gender,weight,depth,partition,exp,interval,jobs,train_size,w_pred,abse,mbse,sque,mape,vi
Farm A,KjCHeZr1MV7dUg3sCPqA,0954,,1,25.25,0954_15904_2025_01_26_09_09_53_138183_DEPTH_320_240_1.png,test,run-5,"(20, 30]",[270],1218,19.45532,5.794679641723633,5.794679641723633,33.57831215020633,0.2294922630385597,13.275597
Farm A,KjCHeZr1MV7dUg3sCPqA,0954,,1,25.25,0954_15903_2025_01_26_09_09_53_038001_DEPTH_320_240_1.png,test,run-5,"(20, 30]",[270],1218,23.48839,1.7616100311279297,1.7616100311279297,3.1032699017705454,0.06976673390605662,13.275597
Farm A,KjCHeZr1MV7dUg3sCPqA,0954,,1,25.25,0954_15908_2025_01_26_09_09_53_552860_DEPTH_320_240_1.png,test,run-5,"(20, 30]",[270],1218,20.863398,4.386602401733398,4.386602401733398,19.24228063089322,0.17372682779142173,13.275597
Farm A,KjCHeZr1MV7dUg3sCPqA,0954,,1,25.25,0954_15905_2025_01_26_09_09_53_245248_DEPTH_320_240_1.png,test,run-5,"(20, 30]",[270],1218,21.744562,3.5054378509521484,3.5054378509521484,12.288094526888017,0.13882922181988708,13.275597
Farm A,OXkEYT36NMADvZaMMGn8,0262,,1,51.95,0262_15123_2025_01_26_09_04_30_830370_DEPTH_320_240_1.png,test,run-5,"(40, 55]",[256],1218,42.241787,9.708213043212893,9.708213043212893,94.24940049240895,0.18687609322835214,1.4482671
Farm A,OXkEYT36NMADvZaMMGn8,0262,,1,51.95,0262_15127_2025_01_26_09_04_31_218851_DEPTH_320_240_1.png,test,run-5,"(40, 55]",[256],1218,42.413845,9.536154937744143,9.536154937744143,90.938250996662,0.18356409889786607,1.4482671
Farm A,OXkEYT36NMADvZaMMGn8,0262,,1,51.95,0262_15135_2025_01_26_09_04_32_010286_DEPTH_320_240_1.png,test,run-5,"(40, 55]",[256],1218,43.98107,7.968928527832034,7.968928527832034,63.50382188169523,0.1533961218061989,1.4482671
Farm A,OXkEYT36NMADvZaMMGn8,0262,,1,51.95,0262_15133_2025_01_26_09_04_31_815328_DEPTH_320_240_1.png,test,run-5,"(40, 55]",[256],1218,42.98111,8.968890380859378,8.968890380859378,80.44099466387188,0.1726446656565809,1.4482671
Farm A,OXkEYT36NMADvZaMMGn8,0262,,1,51.95,0262_15125_2025_01_26_09_04_31_027521_DEPTH_320_240_1.png,test,run-5,"(40, 55]",[256],1218,43.07032,8.879679870605472,8.879679870605472,78.84871460443601,0.17092742773061542,1.4482671
Farm A,OXkEYT36NMADvZaMMGn8,0262,,1,51.95,0262_15122_2025_01_26_09_04_30_723966_DEPTH_320_240_1.png,test,run-5,"(40, 55]",[256],1218,41.63139,10.318610382080081,10.318610382080081,106.47372021717084,0.1986258013874895,1.4482671
Farm A,OXkEYT36NMADvZaMMGn8,0262,,1,51.95,0262_15124_2025_01_26_09_04_30_923520_DEPTH_320_240_1.png,test,run-5,"(40, 55]",[256],1218,42.406097,9.543902587890628,9.543902587890628,91.08607660714543,0.18371323557056068,1.4482671
Farm A,OXkEYT36NMADvZaMMGn8,0262,,1,51.95,0262_15130_2025_01_26_09_04_31_513283_DEPTH_320_240_1.png,test,run-5,"(40, 55]",[256],1218,42.49551,9.454489898681643,9.454489898681643,89.38737924427323,0.18199210584565242,1.4482671
Farm A,OXkEYT36NMADvZaMMGn8,0262,,1,51.95,0262_15128_2025_01_26_09_04_31_316783_DEPTH_320_240_1.png,test,run-5,"(40, 55]",[256],1218,41.994633,9.955367279052737,9.955367279052737,99.1093376608339,0.19163363386049542,1.4482671
Farm A,OXkEYT36NMADvZaMMGn8,0262,,1,51.95,0262_15131_2025_01_26_09_04_31_624157_DEPTH_320_240_1.png,test,run-5,"(40, 55]",[256],1218,41.574665,10.375334930419925,10.375334930419925,107.64757491839183,0.19971770799653368,1.4482671
Farm A,OXkEYT36NMADvZaMMGn8,0262,,1,51.95,0262_15129_2025_01_26_09_04_31_416722_DEPTH_320_240_1.png,test,run-5,"(40, 55]",[256],1218,42.096855,9.853144836425784,9.853144836425784,97.08446316758409,0.18966592562898524,1.4482671
Farm A,OXkEYT36NMADvZaMMGn8,0262,,1,51.95,0262_15126_2025_01_26_09_04_31_123692_DEPTH_320_240_1.png,test,run-5,"(40, 55]",[256],1218,42.173794,9.776206207275393,9.776206207275393,95.57420780716993,0.18818491255583047,1.4482671
Farm A,OXkEYT36NMADvZaMMGn8,0262,,1,51.95,0262_15132_2025_01_26_09_04_31_718578_DEPTH_320_240_1.png,test,run-5,"(40, 55]",[256],1218,42.352615,9.59738464355469,9.59738464355469,92.1097919963394,0.18474272653618268,1.4482671
Farm A,OXkEYT36NMADvZaMMGn8,0262,,1,51.95,0262_15134_2025_01_26_09_04_31_914985_DEPTH_320_240_1.png,test,run-5,"(40, 55]",[256],1218,41.838413,10.111586761474612,10.111586761474612,102.24418683482864,0.19464074613040638,1.4482671
Farm A,OXkEYT36NMADvZaMMGn8,0262,,1,51.95,0262_15136_2025_01_26_09_04_32_106834_DEPTH_320_240_1.png,test,run-5,"(40, 55]",[256],1218,42.64479,9.30520935058594,9.30520935058594,86.58692105823202,0.17911856305266485,1.4482671
Farm A,U2XLE8n90tGoBEWKHPrJ,0050,,1,33.35,0050_16780_2025_01_26_09_14_00_279729_DEPTH_320_240_1.png,test,run-5,"(30, 40]",[280],1218,33.570015,-0.22001495361327983,0.22001495361327983,0.04840657981345368,0.006597150033381704,16.844915
Farm A,U2XLE8n90tGoBEWKHPrJ,0050,,1,33.35,0050_16782_2025_01_26_09_14_00_496788_DEPTH_320_240_1.png,test,run-5,"(30, 40]",[280],1218,24.71951,8.630490875244142,8.630490875244142,74.4853727476724,0.25878533359052897,16.844915
Farm A,U2XLE8n90tGoBEWKHPrJ,0050,,1,33.35,0050_16783_2025_01_26_09_14_00_599472_DEPTH_320_240_1.png,test,run-5,"(30, 40]",[280],1218,35.8128,-2.462801361083983,2.462801361083983,6.065390544157119,0.07384711727388255,16.844915
Farm A,U2XLE8n90tGoBEWKHPrJ,0050,,1,33.35,0050_16781_2025_01_26_09_14_00_390757_DEPTH_320_240_1.png,test,run-5,"(30, 40]",[280],1218,27.694664,5.655335998535158,5.655335998535158,31.982825256327647,0.16957529230989976,16.844915
Farm A,XecbJUsqfMdhylN9te3O,741,,1,35.5,741_17507_2025_01_26_09_31_21_749880_DEPTH_320_240_1.png,test,run-5,"(30, 40]",[297],1218,16.472345,19.02765464782715,19.02765464782715,362.0516413969781,0.5359902717697789,26.290659
Farm A,XecbJUsqfMdhylN9te3O,741,,1,35.5,741_17503_2025_01_26_09_31_21_358424_DEPTH_320_240_1.png,test,run-5,"(30, 40]",[297],1218,21.130877,14.369123458862305,14.369123458862305,206.471708976027,0.4047640410947128,26.290659
Farm A,XecbJUsqfMdhylN9te3O,741,,1,35.5,741_17506_2025_01_26_09_31_21_655812_DEPTH_320_240_1.png,test,run-5,"(30, 40]",[297],1218,21.547947,13.95205307006836,13.95205307006836,194.65978487000393,0.3930155794385453,26.290659
Farm A,XecbJUsqfMdhylN9te3O,741,,1,35.5,741_17504_2025_01_26_09_31_21_450395_DEPTH_320_240_1.png,test,run-5,"(30, 40]",[297],1218,23.527727,11.972272872924805,11.972272872924805,143.33531774377116,0.33724712318098043,26.290659
Farm A,XecbJUsqfMdhylN9te3O,741,,1,35.5,741_17505_2025_01_26_09_31_21_553767_DEPTH_320_240_1.png,test,run-5,"(30, 40]",[297],1218,36.094406,-0.5944061279296875,0.5944061279296875,0.353318644920364,0.01674383458956866,26.290659
Farm A,XecbJUsqfMdhylN9te3O,741,,1,35.5,741_17502_2025_01_26_09_31_21_249692_DEPTH_320_240_1.png,test,run-5,"(30, 40]",[297],1218,22.772036,12.727964401245117,12.727964401245117,162.00107779936297,0.35853420848577794,26.290659
Farm A,XecbJUsqfMdhylN9te3O,741,,1,35.5,741_17501_2025_01_26_09_31_21_161801_DEPTH_320_240_1.png,test,run-5,"(30, 40]",[297],1218,26.070015,9.429985046386719,9.429985046386719,88.92461797507713,0.26563338158835825,26.290659
Farm A,XecbJUsqfMdhylN9te3O,741,,1,35.5,741_17508_2025_01_26_09_31_21_846260_DEPTH_320_240_1.png,test,run-5,"(30, 40]",[297],1218,17.532919,17.96708106994629,17.96708106994629,322.8160021740223,0.5061149597167969,26.290659
Farm A,YgPycFntLEKmrvMhfsZ1,0217,,1,43.5,0217_16008_2025_01_26_09_10_15_616260_DEPTH_320_240_1.png,test,run-5,"(40, 55]",[271],1218,41.2852,2.214801788330078,2.214801788330078,4.905346961590112,0.05091498363977191,0.78290653
Farm A,YgPycFntLEKmrvMhfsZ1,0217,,1,43.5,0217_16009_2025_01_26_09_10_15_706238_DEPTH_320_240_1.png,test,run-5,"(40, 55]",[271],1218,41.902115,1.5978851318359375,1.5978851318359375,2.5532368945423514,0.036732991536458336,0.78290653
Farm A,YgPycFntLEKmrvMhfsZ1,0217,,1,43.5,0217_16010_2025_01_26_09_10_15_816018_DEPTH_320_240_1.png,test,run-5,"(40, 55]",[271],1218,41.77701,1.7229881286621094,1.7229881286621094,2.9686880915105576,0.03960892249797952,0.78290653
Farm A,ZjLmy34arScldX4918cB,0197,,1,43.8,0197_17061_2025_01_26_09_15_30_614631_DEPTH_320_240_1.png,test,run-5,"(40, 55]",[283],1218,38.45698,5.34301834106445,5.34301834106445,28.54784499295111,0.12198672011562672,6.7019753
Farm A,ZjLmy34arScldX4918cB,0197,,1,43.8,0197_17060_2025_01_26_09_15_30_519765_DEPTH_320_240_1.png,test,run-5,"(40, 55]",[283],1218,42.28327,1.516728210449216,1.516728210449216,2.300464464372481,0.03462849795546155,6.7019753
Farm A,Zv2lIKCAaNOKNYxGFBrO,946,,1,31.95,946_17238_2025_01_26_09_30_34_885112_DEPTH_320_240_1.png,test,run-5,"(30, 40]",[294],1218,20.90596,11.044039916992187,11.044039916992187,121.97081768811678,0.34566635107956767,10.765923
Farm A,Zv2lIKCAaNOKNYxGFBrO,946,,1,31.95,946_17240_2025_01_26_09_30_35_081768_DEPTH_320_240_1.png,test,run-5,"(30, 40]",[294],1218,15.669779,16.28022117614746,16.28022117614746,265.0456015442802,0.5095530884553195,10.765923
Farm A,Zv2lIKCAaNOKNYxGFBrO,946,,1,31.95,946_17243_2025_01_26_09_30_35_389567_DEPTH_320_240_1.png,test,run-5,"(30, 40]",[294],1218,17.60691,14.343089294433593,14.343089294433593,205.72421050809555,0.4489229826113801,10.765923
Farm A,Zv2lIKCAaNOKNYxGFBrO,946,,1,31.95,946_17242_2025_01_26_09_30_35_289450_DEPTH_320_240_1.png,test,run-5,"(30, 40]",[294],1218,16.209646,15.740353775024413,15.740353775024413,247.7587369629253,0.492655830204207,10.765923
Farm A,Zv2lIKCAaNOKNYxGFBrO,946,,1,31.95,946_17239_2025_01_26_09_30_34_986631_DEPTH_320_240_1.png,test,run-5,"(30, 40]",[294],1218,16.012184,15.937815856933593,15.937815856933593,254.01397428952387,0.4988361770558245,10.765923
Farm A,Zv2lIKCAaNOKNYxGFBrO,946,,1,31.95,946_17237_2025_01_26_09_30_34_777998_DEPTH_320_240_1.png,test,run-5,"(30, 40]",[294],1218,18.542505,13.407494735717773,13.407494735717773,179.76091508829978,0.4196398978315422,10.765923
Farm A,Zv2lIKCAaNOKNYxGFBrO,946,,1,31.95,946_17241_2025_01_26_09_30_35_184680_DEPTH_320_240_1.png,test,run-5,"(30, 40]",[294],1218,16.422169,15.527831268310546,15.527831268310546,241.1135438971227,0.4860041085543207,10.765923
Farm A,bUtJhWnsRz95tbaDaomL,0278,,1,38.85,0278_15348_2025_01_26_09_06_10_413511_DEPTH_320_240_1.png,test,run-5,"(30, 40]",[260],1218,41.09239,-2.2423881530761705,2.2423881530761705,5.028304629056358,0.0577191287793094,4.411391
Farm A,bUtJhWnsRz95tbaDaomL,0278,,1,38.85,0278_15346_2025_01_26_09_06_10_193533_DEPTH_320_240_1.png,test,run-5,"(30, 40]",[260],1218,37.384644,1.4653564453125014,1.4653564453125014,2.14726951181889,0.037718312620656405,4.411391
Farm A,bUtJhWnsRz95tbaDaomL,0278,,1,38.85,0278_15350_2025_01_26_09_06_10_631830_DEPTH_320_240_1.png,test,run-5,"(30, 40]",[260],1218,40.792572,-1.9425720214843736,1.9425720214843736,3.7735860586538856,0.05000185383486161,4.411391
Farm A,bUtJhWnsRz95tbaDaomL,0278,,1,38.85,0278_15345_2025_01_26_09_06_10_080029_DEPTH_320_240_1.png,test,run-5,"(30, 40]",[260],1218,37.20694,1.6430603027343764,1.6430603027343764,2.699647158421581,0.042292414484797335,4.411391
Farm A,bUtJhWnsRz95tbaDaomL,0278,,1,38.85,0278_15352_2025_01_26_09_06_10_850872_DEPTH_320_240_1.png,test,run-5,"(30, 40]",[260],1218,37.292603,1.5573974609375014,1.5573974609375014,2.4254868513345764,0.04008745073198202,4.411391
Farm A,bUtJhWnsRz95tbaDaomL,0278,,1,38.85,0278_15347_2025_01_26_09_06_10_309360_DEPTH_320_240_1.png,test,run-5,"(30, 40]",[260],1218,39.79669,-0.9466918945312486,0.9466918945312486,0.8962255431711647,0.02436787373310807,4.411391
Farm A,bUtJhWnsRz95tbaDaomL,0278,,1,38.85,0278_15351_2025_01_26_09_06_10_736531_DEPTH_320_240_1.png,test,run-5,"(30, 40]",[260],1218,40.872322,-2.02232208251953,2.02232208251953,4.089786605446128,0.052054622458675155,4.411391
Farm A,bUtJhWnsRz95tbaDaomL,0278,,1,38.85,0278_15349_2025_01_26_09_06_10_522466_DEPTH_320_240_1.png,test,run-5,"(30, 40]",[260],1218,40.21846,-1.368460083007811,1.368460083007811,1.8726829987857452,0.035224197760818816,4.411391
Farm A,bYHjUprw22BUifnf4ppR,0210,,1,43.55,0210_15746_2025_01_26_09_08_56_474580_DEPTH_320_240_1.png,test,run-5,"(40, 55]",[265],1218,39.84225,3.707749176025388,3.707749176025388,13.747403952316942,0.08513775375488836,5.979917
Farm A,bYHjUprw22BUifnf4ppR,0210,,1,43.55,0210_15745_2025_01_26_09_08_56_354076_DEPTH_320_240_1.png,test,run-5,"(40, 55]",[265],1218,35.72155,7.828450012207028,7.828450012207028,61.284629593624224,0.17975774999327276,5.979917
Farm A,bYHjUprw22BUifnf4ppR,0210,,1,43.55,0210_15747_2025_01_26_09_08_56_585131_DEPTH_320_240_1.png,test,run-5,"(40, 55]",[265],1218,36.304745,7.245255279541013,7.245255279541013,52.49372406571692,0.16636636692401868,5.979917
Farm A,oi4lJkkMf8lv4T5RevB5,0247,,1,46.2,0247_16101_2025_01_26_09_10_31_485353_DEPTH_320_240_1.png,test,run-5,"(40, 55]",[272],1218,41.968304,4.231696319580081,4.231696319580081,17.907253741147603,0.09159515843246928,1.1579212
Farm A,oi4lJkkMf8lv4T5RevB5,0247,,1,46.2,0247_16103_2025_01_26_09_10_31_693657_DEPTH_320_240_1.png,test,run-5,"(40, 55]",[272],1218,42.559143,3.640856933593753,3.640856933593753,13.255839210897705,0.07880642713406391,1.1579212
Farm A,oi4lJkkMf8lv4T5RevB5,0247,,1,46.2,0247_16094_2025_01_26_09_10_30_767595_DEPTH_320_240_1.png,test,run-5,"(40, 55]",[272],1218,42.893826,3.3061744689941435,3.3061744689941435,10.930789619428706,0.07156221794359617,1.1579212
Farm A,oi4lJkkMf8lv4T5RevB5,0247,,1,46.2,0247_16089_2025_01_26_09_10_30_275380_DEPTH_320_240_1.png,test,run-5,"(40, 55]",[272],1218,42.992645,3.207354736328128,3.207354736328128,10.287124404646475,0.06942326269108501,1.1579212
Farm A,oi4lJkkMf8lv4T5RevB5,0247,,1,46.2,0247_16096_2025_01_26_09_10_30_968828_DEPTH_320_240_1.png,test,run-5,"(40, 55]",[272],1218,41.714523,4.485476684570315,4.485476684570315,20.11950108782391,0.09708823992576439,1.1579212
Farm A,oi4lJkkMf8lv4T5RevB5,0247,,1,46.2,0247_16091_2025_01_26_09_10_30_474823_DEPTH_320_240_1.png,test,run-5,"(40, 55]",[272],1218,42.868492,3.331507873535159,3.331507873535159,11.098944711426757,0.07211056003322855,1.1579212
Farm A,oi4lJkkMf8lv4T5RevB5,0247,,1,46.2,0247_16092_2025_01_26_09_10_30_576202_DEPTH_320_240_1.png,test,run-5,"(40, 55]",[272],1218,42.01033,4.18966979980469,4.18966979980469,17.553333031395475,0.09068549350226601,1.1579212
Farm A,oi4lJkkMf8lv4T5RevB5,0247,,1,46.2,0247_16098_2025_01_26_09_10_31_176850_DEPTH_320_240_1.png,test,run-5,"(40, 55]",[272],1218,41.86037,4.339629364013675,4.339629364013675,18.832383017009732,0.0939313715154475,1.1579212
Farm A,oi4lJkkMf8lv4T5RevB5,0247,,1,46.2,0247_16105_2025_01_26_09_10_31_899764_DEPTH_320_240_1.png,test,run-5,"(40, 55]",[272],1218,42.971897,3.228102874755862,3.228102874755862,10.420648170007063,0.06987235659644724,1.1579212
Farm A,oi4lJkkMf8lv4T5RevB5,0247,,1,46.2,0247_16106_2025_01_26_09_10_31_998264_DEPTH_320_240_1.png,test,run-5,"(40, 55]",[272],1218,42.582626,3.6173736572265653,3.6173736572265653,13.085392175996697,0.07829813110880011,1.1579212
Farm A,oi4lJkkMf8lv4T5RevB5,0247,,1,46.2,0247_16102_2025_01_26_09_10_31_589342_DEPTH_320_240_1.png,test,run-5,"(40, 55]",[272],1218,42.916557,3.283442687988284,3.283442687988284,10.780995885303728,0.07107018805169446,1.1579212
Farm A,oi4lJkkMf8lv4T5RevB5,0247,,1,46.2,0247_16099_2025_01_26_09_10_31_288430_DEPTH_320_240_1.png,test,run-5,"(40, 55]",[272],1218,42.48059,3.719409179687503,3.719409179687503,13.834004645943663,0.0805066922010282,1.1579212
Farm A,oi4lJkkMf8lv4T5RevB5,0247,,1,46.2,0247_16100_2025_01_26_09_10_31_388625_DEPTH_320_240_1.png,test,run-5,"(40, 55]",[272],1218,41.815754,4.384246063232425,4.384246063232425,19.221613542969013,0.09489710093576677,1.1579212
Farm A,oi4lJkkMf8lv4T5RevB5,0247,,1,46.2,0247_16095_2025_01_26_09_10_30_871936_DEPTH_320_240_1.png,test,run-5,"(40, 55]",[272],1218,42.408024,3.791976165771487,3.791976165771487,14.37908324177903,0.08207740618553003,1.1579212
Farm A,oi4lJkkMf8lv4T5RevB5,0247,,1,46.2,0247_16104_2025_01_26_09_10_31_799015_DEPTH_320_240_1.png,test,run-5,"(40, 55]",[272],1218,43.30357,2.896430206298831,2.896430206298831,8.389307939960288,0.0626932945086327,1.1579212
Farm A,oi4lJkkMf8lv4T5RevB5,0247,,1,46.2,0247_16088_2025_01_26_09_10_30_166145_DEPTH_320_240_1.png,test,run-5,"(40, 55]",[272],1218,42.003746,4.196253967285159,4.196253967285159,17.608547357956436,0.0908280079498952,1.1579212
Farm A,oi4lJkkMf8lv4T5RevB5,0247,,1,46.2,0247_16090_2025_01_26_09_10_30_372698_DEPTH_320_240_1.png,test,run-5,"(40, 55]",[272],1218,43.14689,3.0531112670898466,3.0531112670898466,9.321488409230968,0.06608465946081919,1.1579212
Farm A,oi4lJkkMf8lv4T5RevB5,0247,,1,46.2,0247_16108_2025_01_26_09_10_32_200066_DEPTH_320_240_1.png,test,run-5,"(40, 55]",[272],1218,42.265884,3.9341156005859403,3.9341156005859403,15.477265558773674,0.0851540173287,1.1579212
Farm A,oi4lJkkMf8lv4T5RevB5,0247,,1,46.2,0247_16107_2025_01_26_09_10_32_095419_DEPTH_320_240_1.png,test,run-5,"(40, 55]",[272],1218,42.976555,3.223445129394534,3.223445129394534,10.390598502217344,0.06977153959728429,1.1579212
Farm A,oi4lJkkMf8lv4T5RevB5,0247,,1,46.2,0247_16097_2025_01_26_09_10_31_074175_DEPTH_320_240_1.png,test,run-5,"(40, 55]",[272],1218,42.250515,3.9494850158691435,3.9494850158691435,15.598431890574888,0.08548668865517627,1.1579212
Farm A,oi4lJkkMf8lv4T5RevB5,0247,,1,46.2,0247_16093_2025_01_26_09_10_30_674199_DEPTH_320_240_1.png,test,run-5,"(40, 55]",[272],1218,42.989277,3.2107231140136747,3.2107231140136747,10.308742914861668,0.06949617129899728,1.1579212
Farm A,pzg54IPMOkRodKUMXEZD,792,,1,26.95,792_17565_2025_01_26_09_31_34_897072_DEPTH_320_240_1.png,test,run-5,"(20, 30]",[298],1218,22.137224,4.812775802612304,4.812775802612304,23.162810926210508,0.17858166243459384,10.300347
Farm A,pzg54IPMOkRodKUMXEZD,792,,1,26.95,792_17563_2025_01_26_09_31_34_696566_DEPTH_320_240_1.png,test,run-5,"(20, 30]",[298],1218,23.852444,3.09755630493164,3.09755630493164,9.594855062221754,0.11493715417186048,10.300347
Farm A,pzg54IPMOkRodKUMXEZD,792,,1,26.95,792_17564_2025_01_26_09_31_34_803800_DEPTH_320_240_1.png,test,run-5,"(20, 30]",[298],1218,27.552164,-0.6021640777587898,0.6021640777587898,0.36260157654309383,0.02234375056618886,10.300347
Farm A,pzg54IPMOkRodKUMXEZD,792,,1,26.95,792_17562_2025_01_26_09_31_34_599747_DEPTH_320_240_1.png,test,run-5,"(20, 30]",[298],1218,22.502813,4.447186660766601,4.447186660766601,19.77746919570039,0.1650162026258479,10.300347
Farm A,rUczda4wQzhUncdK1sJD,909,,1,24.8,909_16209_2025_01_26_09_10_59_598465_DEPTH_320_240_1.png,test,run-5,"(20, 30]",[273],1218,31.945534,-7.1455337524414055,7.1455337524414055,51.058652607279356,0.28812636098554056,17.946997
Farm A,rUczda4wQzhUncdK1sJD,909,,1,24.8,909_16212_2025_01_26_09_10_59_923224_DEPTH_320_240_1.png,test,run-5,"(20, 30]",[273],1218,22.971071,1.828928756713868,1.828928756713868,3.344980397134935,0.07374712728684951,17.946997
Farm A,rUczda4wQzhUncdK1sJD,909,,1,24.8,909_16213_2025_01_26_09_11_00_029124_DEPTH_320_240_1.png,test,run-5,"(20, 30]",[273],1218,20.035864,4.764136123657227,4.764136123657227,22.696993004735713,0.19210226305069464,17.946997
Farm A,rUczda4wQzhUncdK1sJD,909,,1,24.8,909_16211_2025_01_26_09_10_59_811847_DEPTH_320_240_1.png,test,run-5,"(20, 30]",[273],1218,30.53332,-5.733319473266601,5.733319473266601,32.87095218253801,0.23118223682526615,17.946997
Farm A,rUczda4wQzhUncdK1sJD,909,,1,24.8,909_16206_2025_01_26_09_10_59_289045_DEPTH_320_240_1.png,test,run-5,"(20, 30]",[273],1218,23.210682,1.5893180847167976,1.5893180847167976,2.52593197440787,0.06408540664180636,17.946997
Farm A,rUczda4wQzhUncdK1sJD,909,,1,24.8,909_16199_2025_01_26_09_10_58_573843_DEPTH_320_240_1.png,test,run-5,"(20, 30]",[273],1218,20.31698,4.483019638061524,4.483019638061524,20.097465075245278,0.18076692088957758,17.946997
Farm A,rUczda4wQzhUncdK1sJD,909,,1,24.8,909_16210_2025_01_26_09_10_59_700612_DEPTH_320_240_1.png,test,run-5,"(20, 30]",[273],1218,31.728079,-6.928078842163085,6.928078842163085,47.998276443227795,0.27935801782915665,17.946997
Farm A,rUczda4wQzhUncdK1sJD,909,,1,24.8,909_16208_2025_01_26_09_10_59_489109_DEPTH_320_240_1.png,test,run-5,"(20, 30]",[273],1218,33.120716,-8.320716094970702,8.320716094970702,69.2343163331045,0.33551274576494766,17.946997
Farm A,rUczda4wQzhUncdK1sJD,909,,1,24.8,909_16205_2025_01_26_09_10_59_176928_DEPTH_320_240_1.png,test,run-5,"(20, 30]",[273],1218,20.712624,4.0873764038085945,4.0873764038085945,16.70664586641128,0.16481356466970137,17.946997
Farm A,rUczda4wQzhUncdK1sJD,909,,1,24.8,909_16202_2025_01_26_09_10_58_866746_DEPTH_320_240_1.png,test,run-5,"(20, 30]",[273],1218,26.011932,-1.2119323730468743,1.2119323730468743,1.468780076839028,0.048868240848664285,17.946997
Farm A,rUczda4wQzhUncdK1sJD,909,,1,24.8,909_16204_2025_01_26_09_10_59_068278_DEPTH_320_240_1.png,test,run-5,"(20, 30]",[273],1218,20.959293,3.840706634521485,3.840706634521485,14.751027452457352,0.1548672030048986,17.946997
Farm A,rUczda4wQzhUncdK1sJD,909,,1,24.8,909_16201_2025_01_26_09_10_58_767753_DEPTH_320_240_1.png,test,run-5,"(20, 30]",[273],1218,25.114546,-0.314545822143554,0.314545822143554,0.09893907422796429,0.012683299279982015,17.946997
Farm A,rUczda4wQzhUncdK1sJD,909,,1,24.8,909_16203_2025_01_26_09_10_58_973391_DEPTH_320_240_1.png,test,run-5,"(20, 30]",[273],1218,22.553316,2.246683883666993,2.246683883666993,5.047588473129002,0.09059209208334648,17.946997
Farm A,rUczda4wQzhUncdK1sJD,909,,1,24.8,909_16207_2025_01_26_09_10_59_389048_DEPTH_320_240_1.png,test,run-5,"(20, 30]",[273],1218,23.745504,1.0544956207275398,1.0544956207275398,1.1119610141335594,0.04251998470675564,17.946997
Farm A,rUczda4wQzhUncdK1sJD,909,,1,24.8,909_16200_2025_01_26_09_10_58_673138_DEPTH_320_240_1.png,test,run-5,"(20, 30]",[273],1218,26.822983,-2.022982788085937,2.022982788085937,4.09245936089195,0.08157188661636841,17.946997
Farm A,vT37YfkHt1OCxqO67z0v,0057,,1,42.5,0057_17159_2025_01_26_09_30_18_377088_DEPTH_320_240_1.png,test,run-5,"(40, 55]",[293],1218,40.307465,2.192535400390625,2.192535400390625,4.807211481966078,0.051589068244485295,5.1515346
Farm A,vT37YfkHt1OCxqO67z0v,0057,,1,42.5,0057_17163_2025_01_26_09_30_18_776093_DEPTH_320_240_1.png,test,run-5,"(40, 55]",[293],1218,36.985245,5.5147552490234375,5.5147552490234375,30.412525456631556,0.1297589470358456,5.1515346
Farm A,vT37YfkHt1OCxqO67z0v,0057,,1,42.5,0057_17160_2025_01_26_09_30_18_483055_DEPTH_320_240_1.png,test,run-5,"(40, 55]",[293],1218,40.1056,2.3944015502929688,2.3944015502929688,5.733158784045372,0.05633886000689338,5.1515346
Farm A,vT37YfkHt1OCxqO67z0v,0057,,1,42.5,0057_17158_2025_01_26_09_30_18_274269_DEPTH_320_240_1.png,test,run-5,"(40, 55]",[293],1218,39.908115,2.5918846130371094,2.5918846130371094,6.717865847298526,0.06098552030675551,5.1515346
Farm A,vT37YfkHt1OCxqO67z0v,0057,,1,42.5,0057_17161_2025_01_26_09_30_18_579621_DEPTH_320_240_1.png,test,run-5,"(40, 55]",[293],1218,40.27493,2.2250709533691406,2.2250709533691406,4.950940747527056,0.05235461066750919,5.1515346
Farm A,vT37YfkHt1OCxqO67z0v,0057,,1,42.5,0057_17157_2025_01_26_09_30_18_180858_DEPTH_320_240_1.png,test,run-5,"(40, 55]",[293],1218,36.24393,6.256069183349609,6.256069183349609,39.13840162685665,0.14720162784352023,5.1515346
Farm A,vT37YfkHt1OCxqO67z0v,0057,,1,42.5,0057_17162_2025_01_26_09_30_18_677695_DEPTH_320_240_1.png,test,run-5,"(40, 55]",[293],1218,38.504017,3.995983123779297,3.995983123779297,15.967881125528947,0.09402313232421874,5.1515346
Farm A,vT37YfkHt1OCxqO67z0v,0057,,1,42.5,0057_17156_2025_01_26_09_30_18_082256_DEPTH_320_240_1.png,test,run-5,"(40, 55]",[293],1218,34.43798,8.062019348144531,8.062019348144531,64.99615596985677,0.18969457289751837,5.1515346
Farm A,vT37YfkHt1OCxqO67z0v,0057,,1,42.5,0057_17155_2025_01_26_09_30_17_981813_DEPTH_320_240_1.png,test,run-5,"(40, 55]",[293],1218,38.125465,4.374534606933594,4.374534606933594,19.13655302725965,0.10293022604549633,5.1515346
Farm A,vT37YfkHt1OCxqO67z0v,0057,,1,42.5,0057_17154_2025_01_26_09_30_17_879255_DEPTH_320_240_1.png,test,run-5,"(40, 55]",[293],1218,37.78294,4.717060089111328,4.717060089111328,22.25065588428697,0.11098964915556066,5.1515346
