farm,animal_id,tag,obs,gender,weight,depth,partition,exp,interval,jobs
Farm B,HW4xmvNl0KfumntAyDn6,0067vd,,1,32.5,0067vd_6565_2025_01_25_16_49_41_873234_DEPTH_320_240_1.png,train,run-4,"(30, 40]",[117]
Farm B,HW4xmvNl0KfumntAyDn6,0067vd,,1,32.5,0067vd_6577_2025_01_25_16_49_43_036951_DEPTH_320_240_1.png,train,run-4,"(30, 40]",[117]
Farm B,HW4xmvNl0KfumntAyDn6,0067vd,,1,32.5,0067vd_6557_2025_01_25_16_49_41_072272_DEPTH_320_240_1.png,train,run-4,"(30, 40]",[117]
Farm B,HW4xmvNl0KfumntAyDn6,0067vd,,1,32.5,0067vd_6575_2025_01_25_16_49_42_829462_DEPTH_320_240_1.png,train,run-4,"(30, 40]",[117]
Farm B,HW4xmvNl0KfumntAyDn6,0067vd,,1,32.5,0067vd_6556_2025_01_25_16_49_40_961212_DEPTH_320_240_1.png,train,run-4,"(30, 40]",[117]
Farm B,HW4xmvNl0KfumntAyDn6,0067vd,,1,32.5,0067vd_6553_2025_01_25_16_49_40_652836_DEPTH_320_240_1.png,train,run-4,"(30, 40]",[117]
Farm B,HW4xmvNl0KfumntAyDn6,0067vd,,1,32.5,0067vd_6570_2025_01_25_16_49_42_356369_DEPTH_320_240_1.png,train,run-4,"(30, 40]",[117]
Farm B,HW4xmvNl0KfumntAyDn6,0067vd,,1,32.5,0067vd_6566_2025_01_25_16_49_41_962327_DEPTH_320_240_1.png,train,run-4,"(30, 40]",[117]
Farm B,HcAcO3TRI2dyQTlVEGUr,0123vd,,1,15.6,0123vd_12767_2025_01_25_17_20_35_836963_DEPTH_320_240_1.png,train,run-4,"(10, 20]",[206]
Farm B,HcAcO3TRI2dyQTlVEGUr,0123vd,,1,15.6,0123vd_12766_2025_01_25_17_20_35_745060_DEPTH_320_240_1.png,train,run-4,"(10, 20]",[206]
Farm B,HcAcO3TRI2dyQTlVEGUr,0123vd,,1,15.6,0123vd_12762_2025_01_25_17_20_35_347433_DEPTH_320_240_1.png,train,run-4,"(10, 20]",[206]
Farm B,HcAcO3TRI2dyQTlVEGUr,0123vd,,1,15.6,0123vd_12763_2025_01_25_17_20_35_444600_DEPTH_320_240_1.png,train,run-4,"(10, 20]",[206]
Farm B,HcAcO3TRI2dyQTlVEGUr,0123vd,,1,15.6,0123vd_12768_2025_01_25_17_20_35_933825_DEPTH_320_240_1.png,train,run-4,"(10, 20]",[206]
Farm B,HcAcO3TRI2dyQTlVEGUr,0123vd,,1,15.6,0123vd_12765_2025_01_25_17_20_35_649280_DEPTH_320_240_1.png,train,run-4,"(10, 20]",[206]
Farm B,HcAcO3TRI2dyQTlVEGUr,0123vd,,1,15.6,0123vd_12764_2025_01_25_17_20_35_544448_DEPTH_320_240_1.png,train,run-4,"(10, 20]",[206]
Farm B,Hees0IEJXCfVCVOw9bLg,4mf,,0,9.6,4mf_14392_2025_01_25_17_45_05_406234_DEPTH_320_240_1.png,train,run-4,"(0, 10]",[245]
Farm B,Hees0IEJXCfVCVOw9bLg,4mf,,0,9.6,4mf_14394_2025_01_25_17_45_05_610474_DEPTH_320_240_1.png,train,run-4,"(0, 10]",[245]
Farm B,Hees0IEJXCfVCVOw9bLg,4mf,,0,9.6,4mf_14393_2025_01_25_17_45_05_517510_DEPTH_320_240_1.png,train,run-4,"(0, 10]",[245]
Farm B,Hees0IEJXCfVCVOw9bLg,4mf,,0,9.6,4mf_14395_2025_01_25_17_45_05_709141_DEPTH_320_240_1.png,train,run-4,"(0, 10]",[245]
Farm B,Hees0IEJXCfVCVOw9bLg,4mf,,0,9.6,4mf_14391_2025_01_25_17_45_05_312571_DEPTH_320_240_1.png,train,run-4,"(0, 10]",[245]
Farm B,Hees0IEJXCfVCVOw9bLg,4mf,,0,9.6,4mf_14390_2025_01_25_17_45_05_204438_DEPTH_320_240_1.png,train,run-4,"(0, 10]",[245]
Farm B,IKcaWgp5Sjx6h5JeMPM4,0127vd,,1,14.25,0127vd_12317_2025_01_25_17_18_35_652668_DEPTH_320_240_1.png,train,run-4,"(10, 20]",[197]
Farm B,IKcaWgp5Sjx6h5JeMPM4,0127vd,,1,14.25,0127vd_12310_2025_01_25_17_18_34_959425_DEPTH_320_240_1.png,train,run-4,"(10, 20]",[197]
Farm B,IKcaWgp5Sjx6h5JeMPM4,0127vd,,1,14.25,0127vd_12313_2025_01_25_17_18_35_253493_DEPTH_320_240_1.png,train,run-4,"(10, 20]",[197]
Farm B,IKcaWgp5Sjx6h5JeMPM4,0127vd,,1,14.25,0127vd_12311_2025_01_25_17_18_35_060637_DEPTH_320_240_1.png,train,run-4,"(10, 20]",[197]
Farm B,IKcaWgp5Sjx6h5JeMPM4,0127vd,,1,14.25,0127vd_12319_2025_01_25_17_18_35_883856_DEPTH_320_240_1.png,train,run-4,"(10, 20]",[197]
Farm B,IKcaWgp5Sjx6h5JeMPM4,0127vd,,1,14.25,0127vd_12316_2025_01_25_17_18_35_557354_DEPTH_320_240_1.png,train,run-4,"(10, 20]",[197]
Farm B,IKcaWgp5Sjx6h5JeMPM4,0127vd,,1,14.25,0127vd_12318_2025_01_25_17_18_35_777709_DEPTH_320_240_1.png,train,run-4,"(10, 20]",[197]
Farm B,IKcaWgp5Sjx6h5JeMPM4,0127vd,,1,14.25,0127vd_12315_2025_01_25_17_18_35_449564_DEPTH_320_240_1.png,train,run-4,"(10, 20]",[197]
Farm B,IKcaWgp5Sjx6h5JeMPM4,0127vd,,1,14.25,0127vd_12312_2025_01_25_17_18_35_161115_DEPTH_320_240_1.png,train,run-4,"(10, 20]",[197]
Farm B,IKcaWgp5Sjx6h5JeMPM4,0127vd,,1,14.25,0127vd_12314_2025_01_25_17_18_35_346568_DEPTH_320_240_1.png,train,run-4,"(10, 20]",[197]
Farm B,IdQXnb3BD8hhSsLXb0nm,0121vd,,1,9.8,0121vd_12563_2025_01_25_17_19_49_271235_DEPTH_320_240_1.png,train,run-4,"(0, 10]",[203]
Farm B,IdQXnb3BD8hhSsLXb0nm,0121vd,,1,9.8,0121vd_12554_2025_01_25_17_19_48_293051_DEPTH_320_240_1.png,train,run-4,"(0, 10]",[203]
Farm B,IdQXnb3BD8hhSsLXb0nm,0121vd,,1,9.8,0121vd_12561_2025_01_25_17_19_49_058831_DEPTH_320_240_1.png,train,run-4,"(0, 10]",[203]
Farm B,IdQXnb3BD8hhSsLXb0nm,0121vd,,1,9.8,0121vd_12557_2025_01_25_17_19_48_619976_DEPTH_320_240_1.png,train,run-4,"(0, 10]",[203]
Farm B,IdQXnb3BD8hhSsLXb0nm,0121vd,,1,9.8,0121vd_12565_2025_01_25_17_19_49_482564_DEPTH_320_240_1.png,train,run-4,"(0, 10]",[203]
Farm B,IdQXnb3BD8hhSsLXb0nm,0121vd,,1,9.8,0121vd_12548_2025_01_25_17_19_47_647764_DEPTH_320_240_1.png,train,run-4,"(0, 10]",[203]
Farm B,IdQXnb3BD8hhSsLXb0nm,0121vd,,1,9.8,0121vd_12552_2025_01_25_17_19_48_064591_DEPTH_320_240_1.png,train,run-4,"(0, 10]",[203]
Farm B,IdQXnb3BD8hhSsLXb0nm,0121vd,,1,9.8,0121vd_12555_2025_01_25_17_19_48_386206_DEPTH_320_240_1.png,train,run-4,"(0, 10]",[203]
Farm B,IdQXnb3BD8hhSsLXb0nm,0121vd,,1,9.8,0121vd_12553_2025_01_25_17_19_48_177756_DEPTH_320_240_1.png,train,run-4,"(0, 10]",[203]
Farm B,IdQXnb3BD8hhSsLXb0nm,0121vd,,1,9.8,0121vd_12558_2025_01_25_17_19_48_731727_DEPTH_320_240_1.png,train,run-4,"(0, 10]",[203]
Farm B,IdQXnb3BD8hhSsLXb0nm,0121vd,,1,9.8,0121vd_12549_2025_01_25_17_19_47_747868_DEPTH_320_240_1.png,train,run-4,"(0, 10]",[203]
Farm B,IdQXnb3BD8hhSsLXb0nm,0121vd,,1,9.8,0121vd_12556_2025_01_25_17_19_48_505046_DEPTH_320_240_1.png,train,run-4,"(0, 10]",[203]
Farm B,IdQXnb3BD8hhSsLXb0nm,0121vd,,1,9.8,0121vd_12564_2025_01_25_17_19_49_368230_DEPTH_320_240_1.png,train,run-4,"(0, 10]",[203]
Farm B,IdQXnb3BD8hhSsLXb0nm,0121vd,,1,9.8,0121vd_12562_2025_01_25_17_19_49_158398_DEPTH_320_240_1.png,train,run-4,"(0, 10]",[203]
Farm B,IdQXnb3BD8hhSsLXb0nm,0121vd,,1,9.8,0121vd_12560_2025_01_25_17_19_48_953771_DEPTH_320_240_1.png,train,run-4,"(0, 10]",[203]
Farm B,IdQXnb3BD8hhSsLXb0nm,0121vd,,1,9.8,0121vd_12547_2025_01_25_17_19_47_541814_DEPTH_320_240_1.png,train,run-4,"(0, 10]",[203]
Farm B,IdQXnb3BD8hhSsLXb0nm,0121vd,,1,9.8,0121vd_12546_2025_01_25_17_19_47_441598_DEPTH_320_240_1.png,train,run-4,"(0, 10]",[203]
Farm B,IdQXnb3BD8hhSsLXb0nm,0121vd,,1,9.8,0121vd_12559_2025_01_25_17_19_48_841841_DEPTH_320_240_1.png,train,run-4,"(0, 10]",[203]
Farm B,IdQXnb3BD8hhSsLXb0nm,0121vd,,1,9.8,0121vd_12551_2025_01_25_17_19_47_958972_DEPTH_320_240_1.png,train,run-4,"(0, 10]",[203]
Farm B,IdQXnb3BD8hhSsLXb0nm,0121vd,,1,9.8,0121vd_12550_2025_01_25_17_19_47_850375_DEPTH_320_240_1.png,train,run-4,"(0, 10]",[203]
Farm B,IzUu2VgY1B6LIjodAW6d,0119vd,,1,20.4,0119vd_9050_2025_01_25_17_00_18_898823_DEPTH_320_240_1.png,train,run-4,"(20, 30]",[148]
Farm B,IzUu2VgY1B6LIjodAW6d,0119vd,,1,20.4,0119vd_9054_2025_01_25_17_00_19_298042_DEPTH_320_240_1.png,train,run-4,"(20, 30]",[148]
Farm B,IzUu2VgY1B6LIjodAW6d,0119vd,,1,20.4,0119vd_9055_2025_01_25_17_00_19_395894_DEPTH_320_240_1.png,train,run-4,"(20, 30]",[148]
Farm B,IzUu2VgY1B6LIjodAW6d,0119vd,,1,20.4,0119vd_9051_2025_01_25_17_00_19_003265_DEPTH_320_240_1.png,train,run-4,"(20, 30]",[148]
Farm B,IzUu2VgY1B6LIjodAW6d,0119vd,,1,20.4,0119vd_9052_2025_01_25_17_00_19_106029_DEPTH_320_240_1.png,train,run-4,"(20, 30]",[148]
Farm B,IzUu2VgY1B6LIjodAW6d,0119vd,,1,20.4,0119vd_9053_2025_01_25_17_00_19_198839_DEPTH_320_240_1.png,train,run-4,"(20, 30]",[148]
Farm B,IzUu2VgY1B6LIjodAW6d,0119vd,,1,20.4,0119vd_9049_2025_01_25_17_00_18_804083_DEPTH_320_240_1.png,train,run-4,"(20, 30]",[148]
Farm B,IzUu2VgY1B6LIjodAW6d,0119vd,,1,20.4,0119vd_9056_2025_01_25_17_00_19_493985_DEPTH_320_240_1.png,train,run-4,"(20, 30]",[148]
Farm B,IzUu2VgY1B6LIjodAW6d,0119vd,,1,20.4,0119vd_9047_2025_01_25_17_00_18_604544_DEPTH_320_240_1.png,train,run-4,"(20, 30]",[148]
Farm B,IzUu2VgY1B6LIjodAW6d,0119vd,,1,20.4,0119vd_9048_2025_01_25_17_00_18_705957_DEPTH_320_240_1.png,train,run-4,"(20, 30]",[148]
Farm B,JP9DDwvRfYbsTQpm4iDF,1mf,,0,16.75,1mf_14226_2025_01_25_17_42_44_181381_DEPTH_320_240_1.png,train,run-4,"(10, 20]",[242]
Farm B,JP9DDwvRfYbsTQpm4iDF,1mf,,0,16.75,1mf_14181_2025_01_25_17_42_39_661162_DEPTH_320_240_1.png,train,run-4,"(10, 20]",[242]
Farm B,JP9DDwvRfYbsTQpm4iDF,1mf,,0,16.75,1mf_14193_2025_01_25_17_42_40_839674_DEPTH_320_240_1.png,train,run-4,"(10, 20]",[242]
Farm B,JP9DDwvRfYbsTQpm4iDF,1mf,,0,16.75,1mf_14180_2025_01_25_17_42_39_556673_DEPTH_320_240_1.png,train,run-4,"(10, 20]",[242]
Farm B,JP9DDwvRfYbsTQpm4iDF,1mf,,0,16.75,1mf_14218_2025_01_25_17_42_43_404255_DEPTH_320_240_1.png,train,run-4,"(10, 20]",[242]
Farm B,JP9DDwvRfYbsTQpm4iDF,1mf,,0,16.75,1mf_14212_2025_01_25_17_42_42_782659_DEPTH_320_240_1.png,train,run-4,"(10, 20]",[242]
Farm B,JP9DDwvRfYbsTQpm4iDF,1mf,,0,16.75,1mf_14211_2025_01_25_17_42_42_694980_DEPTH_320_240_1.png,train,run-4,"(10, 20]",[242]
Farm B,JP9DDwvRfYbsTQpm4iDF,1mf,,0,16.75,1mf_14210_2025_01_25_17_42_42_594366_DEPTH_320_240_1.png,train,run-4,"(10, 20]",[242]
Farm B,JP9DDwvRfYbsTQpm4iDF,1mf,,0,16.75,1mf_14227_2025_01_25_17_42_44_279521_DEPTH_320_240_1.png,train,run-4,"(10, 20]",[242]
Farm B,JP9DDwvRfYbsTQpm4iDF,1mf,,0,16.75,1mf_14199_2025_01_25_17_42_41_467461_DEPTH_320_240_1.png,train,run-4,"(10, 20]",[242]
Farm B,JP9DDwvRfYbsTQpm4iDF,1mf,,0,16.75,1mf_14192_2025_01_25_17_42_40_748127_DEPTH_320_240_1.png,train,run-4,"(10, 20]",[242]
Farm B,JP9DDwvRfYbsTQpm4iDF,1mf,,0,16.75,1mf_14204_2025_01_25_17_42_41_962255_DEPTH_320_240_1.png,train,run-4,"(10, 20]",[242]
Farm B,JP9DDwvRfYbsTQpm4iDF,1mf,,0,16.75,1mf_14184_2025_01_25_17_42_39_963173_DEPTH_320_240_1.png,train,run-4,"(10, 20]",[242]
Farm B,JP9DDwvRfYbsTQpm4iDF,1mf,,0,16.75,1mf_14196_2025_01_25_17_42_41_145102_DEPTH_320_240_1.png,train,run-4,"(10, 20]",[242]
Farm B,JP9DDwvRfYbsTQpm4iDF,1mf,,0,16.75,1mf_14178_2025_01_25_17_42_39_339710_DEPTH_320_240_1.png,train,run-4,"(10, 20]",[242]
Farm B,JP9DDwvRfYbsTQpm4iDF,1mf,,0,16.75,1mf_14179_2025_01_25_17_42_39_444800_DEPTH_320_240_1.png,train,run-4,"(10, 20]",[242]
Farm B,JP9DDwvRfYbsTQpm4iDF,1mf,,0,16.75,1mf_14234_2025_01_25_17_42_44_987190_DEPTH_320_240_1.png,train,run-4,"(10, 20]",[242]
Farm B,JP9DDwvRfYbsTQpm4iDF,1mf,,0,16.75,1mf_14223_2025_01_25_17_42_43_886316_DEPTH_320_240_1.png,train,run-4,"(10, 20]",[242]
Farm B,JP9DDwvRfYbsTQpm4iDF,1mf,,0,16.75,1mf_14225_2025_01_25_17_42_44_084922_DEPTH_320_240_1.png,train,run-4,"(10, 20]",[242]
Farm B,JP9DDwvRfYbsTQpm4iDF,1mf,,0,16.75,1mf_14205_2025_01_25_17_42_42_063304_DEPTH_320_240_1.png,train,run-4,"(10, 20]",[242]
Farm B,JP9DDwvRfYbsTQpm4iDF,1mf,,0,16.75,1mf_14186_2025_01_25_17_42_40_140410_DEPTH_320_240_1.png,train,run-4,"(10, 20]",[242]
Farm B,JP9DDwvRfYbsTQpm4iDF,1mf,,0,16.75,1mf_14220_2025_01_25_17_42_43_586298_DEPTH_320_240_1.png,train,run-4,"(10, 20]",[242]
Farm B,JP9DDwvRfYbsTQpm4iDF,1mf,,0,16.75,1mf_14195_2025_01_25_17_42_41_046555_DEPTH_320_240_1.png,train,run-4,"(10, 20]",[242]
Farm B,JP9DDwvRfYbsTQpm4iDF,1mf,,0,16.75,1mf_14232_2025_01_25_17_42_44_790453_DEPTH_320_240_1.png,train,run-4,"(10, 20]",[242]
Farm B,JP9DDwvRfYbsTQpm4iDF,1mf,,0,16.75,1mf_14214_2025_01_25_17_42_42_988205_DEPTH_320_240_1.png,train,run-4,"(10, 20]",[242]
Farm B,JP9DDwvRfYbsTQpm4iDF,1mf,,0,16.75,1mf_14185_2025_01_25_17_42_40_051395_DEPTH_320_240_1.png,train,run-4,"(10, 20]",[242]
Farm B,JP9DDwvRfYbsTQpm4iDF,1mf,,0,16.75,1mf_14208_2025_01_25_17_42_42_384417_DEPTH_320_240_1.png,train,run-4,"(10, 20]",[242]
Farm B,JP9DDwvRfYbsTQpm4iDF,1mf,,0,16.75,1mf_14215_2025_01_25_17_42_43_090694_DEPTH_320_240_1.png,train,run-4,"(10, 20]",[242]
Farm B,JP9DDwvRfYbsTQpm4iDF,1mf,,0,16.75,1mf_14190_2025_01_25_17_42_40_554983_DEPTH_320_240_1.png,train,run-4,"(10, 20]",[242]
Farm B,JP9DDwvRfYbsTQpm4iDF,1mf,,0,16.75,1mf_14222_2025_01_25_17_42_43_793176_DEPTH_320_240_1.png,train,run-4,"(10, 20]",[242]
Farm B,JP9DDwvRfYbsTQpm4iDF,1mf,,0,16.75,1mf_14197_2025_01_25_17_42_41_240695_DEPTH_320_240_1.png,train,run-4,"(10, 20]",[242]
Farm B,JP9DDwvRfYbsTQpm4iDF,1mf,,0,16.75,1mf_14191_2025_01_25_17_42_40_653398_DEPTH_320_240_1.png,train,run-4,"(10, 20]",[242]
Farm B,JP9DDwvRfYbsTQpm4iDF,1mf,,0,16.75,1mf_14201_2025_01_25_17_42_41_675354_DEPTH_320_240_1.png,train,run-4,"(10, 20]",[242]
Farm B,JP9DDwvRfYbsTQpm4iDF,1mf,,0,16.75,1mf_14229_2025_01_25_17_42_44_483178_DEPTH_320_240_1.png,train,run-4,"(10, 20]",[242]
Farm B,JP9DDwvRfYbsTQpm4iDF,1mf,,0,16.75,1mf_14198_2025_01_25_17_42_41_351425_DEPTH_320_240_1.png,train,run-4,"(10, 20]",[242]
Farm B,JP9DDwvRfYbsTQpm4iDF,1mf,,0,16.75,1mf_14231_2025_01_25_17_42_44_693316_DEPTH_320_240_1.png,train,run-4,"(10, 20]",[242]
Farm B,JP9DDwvRfYbsTQpm4iDF,1mf,,0,16.75,1mf_14221_2025_01_25_17_42_43_685376_DEPTH_320_240_1.png,train,run-4,"(10, 20]",[242]
Farm B,JP9DDwvRfYbsTQpm4iDF,1mf,,0,16.75,1mf_14182_2025_01_25_17_42_39_755955_DEPTH_320_240_1.png,train,run-4,"(10, 20]",[242]
Farm B,JP9DDwvRfYbsTQpm4iDF,1mf,,0,16.75,1mf_14194_2025_01_25_17_42_40_948420_DEPTH_320_240_1.png,train,run-4,"(10, 20]",[242]
Farm B,JP9DDwvRfYbsTQpm4iDF,1mf,,0,16.75,1mf_14200_2025_01_25_17_42_41_559946_DEPTH_320_240_1.png,train,run-4,"(10, 20]",[242]
Farm B,JP9DDwvRfYbsTQpm4iDF,1mf,,0,16.75,1mf_14209_2025_01_25_17_42_42_486135_DEPTH_320_240_1.png,train,run-4,"(10, 20]",[242]
Farm B,JP9DDwvRfYbsTQpm4iDF,1mf,,0,16.75,1mf_14216_2025_01_25_17_42_43_193694_DEPTH_320_240_1.png,train,run-4,"(10, 20]",[242]
Farm B,JP9DDwvRfYbsTQpm4iDF,1mf,,0,16.75,1mf_14206_2025_01_25_17_42_42_177451_DEPTH_320_240_1.png,train,run-4,"(10, 20]",[242]
Farm B,JP9DDwvRfYbsTQpm4iDF,1mf,,0,16.75,1mf_14207_2025_01_25_17_42_42_289545_DEPTH_320_240_1.png,train,run-4,"(10, 20]",[242]
Farm B,JP9DDwvRfYbsTQpm4iDF,1mf,,0,16.75,1mf_14224_2025_01_25_17_42_43_980598_DEPTH_320_240_1.png,train,run-4,"(10, 20]",[242]
Farm B,JP9DDwvRfYbsTQpm4iDF,1mf,,0,16.75,1mf_14188_2025_01_25_17_42_40_340734_DEPTH_320_240_1.png,train,run-4,"(10, 20]",[242]
Farm B,JP9DDwvRfYbsTQpm4iDF,1mf,,0,16.75,1mf_14189_2025_01_25_17_42_40_453988_DEPTH_320_240_1.png,train,run-4,"(10, 20]",[242]
Farm B,JP9DDwvRfYbsTQpm4iDF,1mf,,0,16.75,1mf_14230_2025_01_25_17_42_44_593763_DEPTH_320_240_1.png,train,run-4,"(10, 20]",[242]
Farm B,JP9DDwvRfYbsTQpm4iDF,1mf,,0,16.75,1mf_14213_2025_01_25_17_42_42_881422_DEPTH_320_240_1.png,train,run-4,"(10, 20]",[242]
Farm B,JP9DDwvRfYbsTQpm4iDF,1mf,,0,16.75,1mf_14217_2025_01_25_17_42_43_298561_DEPTH_320_240_1.png,train,run-4,"(10, 20]",[242]
Farm B,JP9DDwvRfYbsTQpm4iDF,1mf,,0,16.75,1mf_14233_2025_01_25_17_42_44_876161_DEPTH_320_240_1.png,train,run-4,"(10, 20]",[242]
Farm B,JP9DDwvRfYbsTQpm4iDF,1mf,,0,16.75,1mf_14203_2025_01_25_17_42_41_874044_DEPTH_320_240_1.png,train,run-4,"(10, 20]",[242]
Farm B,JP9DDwvRfYbsTQpm4iDF,1mf,,0,16.75,1mf_14187_2025_01_25_17_42_40_248384_DEPTH_320_240_1.png,train,run-4,"(10, 20]",[242]
Farm B,JP9DDwvRfYbsTQpm4iDF,1mf,,0,16.75,1mf_14183_2025_01_25_17_42_39_854251_DEPTH_320_240_1.png,train,run-4,"(10, 20]",[242]
Farm B,JP9DDwvRfYbsTQpm4iDF,1mf,,0,16.75,1mf_14228_2025_01_25_17_42_44_383411_DEPTH_320_240_1.png,train,run-4,"(10, 20]",[242]
Farm B,JP9DDwvRfYbsTQpm4iDF,1mf,,0,16.75,1mf_14202_2025_01_25_17_42_41_772414_DEPTH_320_240_1.png,train,run-4,"(10, 20]",[242]
Farm B,JP9DDwvRfYbsTQpm4iDF,1mf,,0,16.75,1mf_14219_2025_01_25_17_42_43_498139_DEPTH_320_240_1.png,train,run-4,"(10, 20]",[242]
Farm B,JP9DDwvRfYbsTQpm4iDF,1mf,,0,16.75,1mf_14235_2025_01_25_17_42_45_100821_DEPTH_320_240_1.png,train,run-4,"(10, 20]",[242]
Farm B,LXcYf9yZ49ddv5Qya5Pd,0140qz,,1,12.85,0140qz_11060_2025_01_25_17_12_16_523250_DEPTH_320_240_1.png,train,run-4,"(10, 20]",[176]
Farm B,LXcYf9yZ49ddv5Qya5Pd,0140qz,,1,12.85,0140qz_11050_2025_01_25_17_12_15_518609_DEPTH_320_240_1.png,train,run-4,"(10, 20]",[176]
Farm B,LXcYf9yZ49ddv5Qya5Pd,0140qz,,1,12.85,0140qz_11067_2025_01_25_17_12_17_254593_DEPTH_320_240_1.png,train,run-4,"(10, 20]",[176]
Farm B,LXcYf9yZ49ddv5Qya5Pd,0140qz,,1,12.85,0140qz_11094_2025_01_25_17_12_20_013973_DEPTH_320_240_1.png,train,run-4,"(10, 20]",[176]
Farm B,LXcYf9yZ49ddv5Qya5Pd,0140qz,,1,12.85,0140qz_11072_2025_01_25_17_12_17_732294_DEPTH_320_240_1.png,train,run-4,"(10, 20]",[176]
Farm B,LXcYf9yZ49ddv5Qya5Pd,0140qz,,1,12.85,0140qz_11082_2025_01_25_17_12_18_735527_DEPTH_320_240_1.png,train,run-4,"(10, 20]",[176]
Farm B,LXcYf9yZ49ddv5Qya5Pd,0140qz,,1,12.85,0140qz_11046_2025_01_25_17_12_15_121555_DEPTH_320_240_1.png,train,run-4,"(10, 20]",[176]
Farm B,LXcYf9yZ49ddv5Qya5Pd,0140qz,,1,12.85,0140qz_11042_2025_01_25_17_12_14_728910_DEPTH_320_240_1.png,train,run-4,"(10, 20]",[176]
Farm B,LXcYf9yZ49ddv5Qya5Pd,0140qz,,1,12.85,0140qz_11085_2025_01_25_17_12_19_043606_DEPTH_320_240_1.png,train,run-4,"(10, 20]",[176]
Farm B,LXcYf9yZ49ddv5Qya5Pd,0140qz,,1,12.85,0140qz_11059_2025_01_25_17_12_16_421790_DEPTH_320_240_1.png,train,run-4,"(10, 20]",[176]
Farm B,LXcYf9yZ49ddv5Qya5Pd,0140qz,,1,12.85,0140qz_11055_2025_01_25_17_12_16_024227_DEPTH_320_240_1.png,train,run-4,"(10, 20]",[176]
Farm B,LXcYf9yZ49ddv5Qya5Pd,0140qz,,1,12.85,0140qz_11075_2025_01_25_17_12_18_037866_DEPTH_320_240_1.png,train,run-4,"(10, 20]",[176]
Farm B,LXcYf9yZ49ddv5Qya5Pd,0140qz,,1,12.85,0140qz_11095_2025_01_25_17_12_20_120206_DEPTH_320_240_1.png,train,run-4,"(10, 20]",[176]
Farm B,LXcYf9yZ49ddv5Qya5Pd,0140qz,,1,12.85,0140qz_11079_2025_01_25_17_12_18_436367_DEPTH_320_240_1.png,train,run-4,"(10, 20]",[176]
Farm B,LXcYf9yZ49ddv5Qya5Pd,0140qz,,1,12.85,0140qz_11090_2025_01_25_17_12_19_567803_DEPTH_320_240_1.png,train,run-4,"(10, 20]",[176]
Farm B,LXcYf9yZ49ddv5Qya5Pd,0140qz,,1,12.85,0140qz_11093_2025_01_25_17_12_19_872142_DEPTH_320_240_1.png,train,run-4,"(10, 20]",[176]
Farm B,LXcYf9yZ49ddv5Qya5Pd,0140qz,,1,12.85,0140qz_11068_2025_01_25_17_12_17_357364_DEPTH_320_240_1.png,train,run-4,"(10, 20]",[176]
Farm B,LXcYf9yZ49ddv5Qya5Pd,0140qz,,1,12.85,0140qz_11071_2025_01_25_17_12_17_646604_DEPTH_320_240_1.png,train,run-4,"(10, 20]",[176]
Farm B,LXcYf9yZ49ddv5Qya5Pd,0140qz,,1,12.85,0140qz_11064_2025_01_25_17_12_16_949505_DEPTH_320_240_1.png,train,run-4,"(10, 20]",[176]
Farm B,LXcYf9yZ49ddv5Qya5Pd,0140qz,,1,12.85,0140qz_11063_2025_01_25_17_12_16_836115_DEPTH_320_240_1.png,train,run-4,"(10, 20]",[176]
Farm B,LXcYf9yZ49ddv5Qya5Pd,0140qz,,1,12.85,0140qz_11058_2025_01_25_17_12_16_314549_DEPTH_320_240_1.png,train,run-4,"(10, 20]",[176]
Farm B,LXcYf9yZ49ddv5Qya5Pd,0140qz,,1,12.85,0140qz_11081_2025_01_25_17_12_18_642286_DEPTH_320_240_1.png,train,run-4,"(10, 20]",[176]
Farm B,LXcYf9yZ49ddv5Qya5Pd,0140qz,,1,12.85,0140qz_11080_2025_01_25_17_12_18_543071_DEPTH_320_240_1.png,train,run-4,"(10, 20]",[176]
Farm B,LXcYf9yZ49ddv5Qya5Pd,0140qz,,1,12.85,0140qz_11078_2025_01_25_17_12_18_345395_DEPTH_320_240_1.png,train,run-4,"(10, 20]",[176]
Farm B,LXcYf9yZ49ddv5Qya5Pd,0140qz,,1,12.85,0140qz_11053_2025_01_25_17_12_15_829905_DEPTH_320_240_1.png,train,run-4,"(10, 20]",[176]
Farm B,LXcYf9yZ49ddv5Qya5Pd,0140qz,,1,12.85,0140qz_11088_2025_01_25_17_12_19_357347_DEPTH_320_240_1.png,train,run-4,"(10, 20]",[176]
Farm B,LXcYf9yZ49ddv5Qya5Pd,0140qz,,1,12.85,0140qz_11069_2025_01_25_17_12_17_451965_DEPTH_320_240_1.png,train,run-4,"(10, 20]",[176]
Farm B,LXcYf9yZ49ddv5Qya5Pd,0140qz,,1,12.85,0140qz_11043_2025_01_25_17_12_14_825098_DEPTH_320_240_1.png,train,run-4,"(10, 20]",[176]
Farm B,LXcYf9yZ49ddv5Qya5Pd,0140qz,,1,12.85,0140qz_11083_2025_01_25_17_12_18_835902_DEPTH_320_240_1.png,train,run-4,"(10, 20]",[176]
Farm B,LXcYf9yZ49ddv5Qya5Pd,0140qz,,1,12.85,0140qz_11076_2025_01_25_17_12_18_133058_DEPTH_320_240_1.png,train,run-4,"(10, 20]",[176]
