farm,animal_id,weight,woolLevel,score,captured_at_as_min,depth,unexpected_behavior,gender
Farm B,Hees0IEJXCfVCVOw9bLg,9.6,0.0,5.0,1065,4mf_14390_2025_01_25_17_45_05_204438_DEPTH_320_240_1.png,True,0
Farm B,IKcaWgp5Sjx6h5JeMPM4,14.25,0.0,5.0,1038,0127vd_12317_2025_01_25_17_18_35_652668_DEPTH_320_240_1.png,False,1
Farm B,IKcaWgp5Sjx6h5JeMPM4,14.25,0.0,5.0,1038,0127vd_12310_2025_01_25_17_18_34_959425_DEPTH_320_240_1.png,False,1
Farm B,IKcaWgp5Sjx6h5JeMPM4,14.25,0.0,5.0,1038,0127vd_12313_2025_01_25_17_18_35_253493_DEPTH_320_240_1.png,False,1
Farm B,IKcaWgp5Sjx6h5JeMPM4,14.25,0.0,5.0,1038,0127vd_12311_2025_01_25_17_18_35_060637_DEPTH_320_240_1.png,False,1
Farm B,IKcaWgp5Sjx6h5JeMPM4,14.25,0.0,5.0,1038,0127vd_12319_2025_01_25_17_18_35_883856_DEPTH_320_240_1.png,False,1
Farm B,IKcaWgp5Sjx6h5JeMPM4,14.25,0.0,5.0,1038,0127vd_12316_2025_01_25_17_18_35_557354_DEPTH_320_240_1.png,False,1
Farm B,IKcaWgp5Sjx6h5JeMPM4,14.25,0.0,5.0,1038,0127vd_12318_2025_01_25_17_18_35_777709_DEPTH_320_240_1.png,False,1
Farm B,IKcaWgp5Sjx6h5JeMPM4,14.25,0.0,5.0,1038,0127vd_12315_2025_01_25_17_18_35_449564_DEPTH_320_240_1.png,False,1
Farm B,IKcaWgp5Sjx6h5JeMPM4,14.25,0.0,5.0,1038,0127vd_12312_2025_01_25_17_18_35_161115_DEPTH_320_240_1.png,False,1
Farm B,IKcaWgp5Sjx6h5JeMPM4,14.25,0.0,5.0,1038,0127vd_12314_2025_01_25_17_18_35_346568_DEPTH_320_240_1.png,False,1
Farm B,IdQXnb3BD8hhSsLXb0nm,9.8,0.0,5.0,1039,0121vd_12563_2025_01_25_17_19_49_271235_DEPTH_320_240_1.png,False,1
Farm B,IdQXnb3BD8hhSsLXb0nm,9.8,0.0,5.0,1039,0121vd_12554_2025_01_25_17_19_48_293051_DEPTH_320_240_1.png,False,1
Farm B,IdQXnb3BD8hhSsLXb0nm,9.8,0.0,5.0,1039,0121vd_12561_2025_01_25_17_19_49_058831_DEPTH_320_240_1.png,False,1
Farm B,IdQXnb3BD8hhSsLXb0nm,9.8,0.0,5.0,1039,0121vd_12557_2025_01_25_17_19_48_619976_DEPTH_320_240_1.png,False,1
Farm B,IdQXnb3BD8hhSsLXb0nm,9.8,0.0,5.0,1039,0121vd_12565_2025_01_25_17_19_49_482564_DEPTH_320_240_1.png,False,1
Farm B,IdQXnb3BD8hhSsLXb0nm,9.8,0.0,5.0,1039,0121vd_12548_2025_01_25_17_19_47_647764_DEPTH_320_240_1.png,False,1
Farm B,IdQXnb3BD8hhSsLXb0nm,9.8,0.0,5.0,1039,0121vd_12552_2025_01_25_17_19_48_064591_DEPTH_320_240_1.png,False,1
Farm B,IdQXnb3BD8hhSsLXb0nm,9.8,0.0,5.0,1039,0121vd_12555_2025_01_25_17_19_48_386206_DEPTH_320_240_1.png,False,1
Farm B,IdQXnb3BD8hhSsLXb0nm,9.8,0.0,5.0,1039,0121vd_12553_2025_01_25_17_19_48_177756_DEPTH_320_240_1.png,False,1
Farm B,IdQXnb3BD8hhSsLXb0nm,9.8,0.0,5.0,1039,0121vd_12558_2025_01_25_17_19_48_731727_DEPTH_320_240_1.png,False,1
Farm B,IdQXnb3BD8hhSsLXb0nm,9.8,0.0,5.0,1039,0121vd_12549_2025_01_25_17_19_47_747868_DEPTH_320_240_1.png,False,1
Farm B,IdQXnb3BD8hhSsLXb0nm,9.8,0.0,5.0,1039,0121vd_12556_2025_01_25_17_19_48_505046_DEPTH_320_240_1.png,False,1
Farm B,IdQXnb3BD8hhSsLXb0nm,9.8,0.0,5.0,1039,0121vd_12564_2025_01_25_17_19_49_368230_DEPTH_320_240_1.png,False,1
Farm B,IdQXnb3BD8hhSsLXb0nm,9.8,0.0,5.0,1039,0121vd_12562_2025_01_25_17_19_49_158398_DEPTH_320_240_1.png,False,1
Farm B,IdQXnb3BD8hhSsLXb0nm,9.8,0.0,5.0,1039,0121vd_12560_2025_01_25_17_19_48_953771_DEPTH_320_240_1.png,False,1
Farm B,IdQXnb3BD8hhSsLXb0nm,9.8,0.0,5.0,1039,0121vd_12547_2025_01_25_17_19_47_541814_DEPTH_320_240_1.png,False,1
Farm B,IdQXnb3BD8hhSsLXb0nm,9.8,0.0,5.0,1039,0121vd_12546_2025_01_25_17_19_47_441598_DEPTH_320_240_1.png,False,1
Farm B,IdQXnb3BD8hhSsLXb0nm,9.8,0.0,5.0,1039,0121vd_12559_2025_01_25_17_19_48_841841_DEPTH_320_240_1.png,False,1
Farm B,IdQXnb3BD8hhSsLXb0nm,9.8,0.0,5.0,1039,0121vd_12551_2025_01_25_17_19_47_958972_DEPTH_320_240_1.png,False,1
Farm B,IdQXnb3BD8hhSsLXb0nm,9.8,0.0,5.0,1039,0121vd_12550_2025_01_25_17_19_47_850375_DEPTH_320_240_1.png,False,1
Farm B,IzUu2VgY1B6LIjodAW6d,20.4,0.0,5.0,1020,0119vd_9050_2025_01_25_17_00_18_898823_DEPTH_320_240_1.png,False,1
Farm B,IzUu2VgY1B6LIjodAW6d,20.4,0.0,5.0,1020,0119vd_9054_2025_01_25_17_00_19_298042_DEPTH_320_240_1.png,False,1
Farm B,IzUu2VgY1B6LIjodAW6d,20.4,0.0,5.0,1020,0119vd_9055_2025_01_25_17_00_19_395894_DEPTH_320_240_1.png,False,1
Farm B,IzUu2VgY1B6LIjodAW6d,20.4,0.0,5.0,1020,0119vd_9051_2025_01_25_17_00_19_003265_DEPTH_320_240_1.png,False,1
Farm B,IzUu2VgY1B6LIjodAW6d,20.4,0.0,5.0,1020,0119vd_9052_2025_01_25_17_00_19_106029_DEPTH_320_240_1.png,False,1
Farm B,IzUu2VgY1B6LIjodAW6d,20.4,0.0,5.0,1020,0119vd_9053_2025_01_25_17_00_19_198839_DEPTH_320_240_1.png,False,1
Farm B,IzUu2VgY1B6LIjodAW6d,20.4,0.0,5.0,1020,0119vd_9049_2025_01_25_17_00_18_804083_DEPTH_320_240_1.png,False,1
Farm B,IzUu2VgY1B6LIjodAW6d,20.4,0.0,5.0,1020,0119vd_9056_2025_01_25_17_00_19_493985_DEPTH_320_240_1.png,False,1
Farm B,IzUu2VgY1B6LIjodAW6d,20.4,0.0,5.0,1020,0119vd_9047_2025_01_25_17_00_18_604544_DEPTH_320_240_1.png,False,1
Farm B,IzUu2VgY1B6LIjodAW6d,20.4,0.0,5.0,1020,0119vd_9048_2025_01_25_17_00_18_705957_DEPTH_320_240_1.png,False,1
Farm B,JP9DDwvRfYbsTQpm4iDF,16.75,0.0,5.0,1062,1mf_14226_2025_01_25_17_42_44_181381_DEPTH_320_240_1.png,True,0
Farm B,JP9DDwvRfYbsTQpm4iDF,16.75,0.0,5.0,1062,1mf_14181_2025_01_25_17_42_39_661162_DEPTH_320_240_1.png,True,0
Farm B,JP9DDwvRfYbsTQpm4iDF,16.75,0.0,5.0,1062,1mf_14193_2025_01_25_17_42_40_839674_DEPTH_320_240_1.png,True,0
Farm B,JP9DDwvRfYbsTQpm4iDF,16.75,0.0,5.0,1062,1mf_14180_2025_01_25_17_42_39_556673_DEPTH_320_240_1.png,True,0
Farm B,JP9DDwvRfYbsTQpm4iDF,16.75,0.0,5.0,1062,1mf_14218_2025_01_25_17_42_43_404255_DEPTH_320_240_1.png,True,0
Farm B,JP9DDwvRfYbsTQpm4iDF,16.75,0.0,5.0,1062,1mf_14212_2025_01_25_17_42_42_782659_DEPTH_320_240_1.png,True,0
Farm B,JP9DDwvRfYbsTQpm4iDF,16.75,0.0,5.0,1062,1mf_14211_2025_01_25_17_42_42_694980_DEPTH_320_240_1.png,True,0
Farm B,JP9DDwvRfYbsTQpm4iDF,16.75,0.0,5.0,1062,1mf_14210_2025_01_25_17_42_42_594366_DEPTH_320_240_1.png,True,0
Farm B,JP9DDwvRfYbsTQpm4iDF,16.75,0.0,5.0,1062,1mf_14227_2025_01_25_17_42_44_279521_DEPTH_320_240_1.png,True,0
Farm B,JP9DDwvRfYbsTQpm4iDF,16.75,0.0,5.0,1062,1mf_14199_2025_01_25_17_42_41_467461_DEPTH_320_240_1.png,True,0
Farm B,JP9DDwvRfYbsTQpm4iDF,16.75,0.0,5.0,1062,1mf_14192_2025_01_25_17_42_40_748127_DEPTH_320_240_1.png,True,0
Farm B,JP9DDwvRfYbsTQpm4iDF,16.75,0.0,5.0,1062,1mf_14204_2025_01_25_17_42_41_962255_DEPTH_320_240_1.png,True,0
Farm B,JP9DDwvRfYbsTQpm4iDF,16.75,0.0,5.0,1062,1mf_14184_2025_01_25_17_42_39_963173_DEPTH_320_240_1.png,True,0
Farm B,JP9DDwvRfYbsTQpm4iDF,16.75,0.0,5.0,1062,1mf_14196_2025_01_25_17_42_41_145102_DEPTH_320_240_1.png,True,0
Farm B,JP9DDwvRfYbsTQpm4iDF,16.75,0.0,5.0,1062,1mf_14178_2025_01_25_17_42_39_339710_DEPTH_320_240_1.png,True,0
Farm B,JP9DDwvRfYbsTQpm4iDF,16.75,0.0,5.0,1062,1mf_14179_2025_01_25_17_42_39_444800_DEPTH_320_240_1.png,True,0
Farm B,JP9DDwvRfYbsTQpm4iDF,16.75,0.0,5.0,1062,1mf_14234_2025_01_25_17_42_44_987190_DEPTH_320_240_1.png,True,0
Farm B,JP9DDwvRfYbsTQpm4iDF,16.75,0.0,5.0,1062,1mf_14223_2025_01_25_17_42_43_886316_DEPTH_320_240_1.png,True,0
Farm B,JP9DDwvRfYbsTQpm4iDF,16.75,0.0,5.0,1062,1mf_14225_2025_01_25_17_42_44_084922_DEPTH_320_240_1.png,True,0
Farm B,JP9DDwvRfYbsTQpm4iDF,16.75,0.0,5.0,1062,1mf_14205_2025_01_25_17_42_42_063304_DEPTH_320_240_1.png,True,0
Farm B,JP9DDwvRfYbsTQpm4iDF,16.75,0.0,5.0,1062,1mf_14186_2025_01_25_17_42_40_140410_DEPTH_320_240_1.png,True,0
Farm B,JP9DDwvRfYbsTQpm4iDF,16.75,0.0,5.0,1062,1mf_14220_2025_01_25_17_42_43_586298_DEPTH_320_240_1.png,True,0
Farm B,JP9DDwvRfYbsTQpm4iDF,16.75,0.0,5.0,1062,1mf_14195_2025_01_25_17_42_41_046555_DEPTH_320_240_1.png,True,0
Farm B,JP9DDwvRfYbsTQpm4iDF,16.75,0.0,5.0,1062,1mf_14232_2025_01_25_17_42_44_790453_DEPTH_320_240_1.png,True,0
Farm B,JP9DDwvRfYbsTQpm4iDF,16.75,0.0,5.0,1062,1mf_14214_2025_01_25_17_42_42_988205_DEPTH_320_240_1.png,True,0
Farm B,JP9DDwvRfYbsTQpm4iDF,16.75,0.0,5.0,1062,1mf_14185_2025_01_25_17_42_40_051395_DEPTH_320_240_1.png,True,0
Farm B,JP9DDwvRfYbsTQpm4iDF,16.75,0.0,5.0,1062,1mf_14208_2025_01_25_17_42_42_384417_DEPTH_320_240_1.png,True,0
Farm B,JP9DDwvRfYbsTQpm4iDF,16.75,0.0,5.0,1062,1mf_14215_2025_01_25_17_42_43_090694_DEPTH_320_240_1.png,True,0
Farm B,JP9DDwvRfYbsTQpm4iDF,16.75,0.0,5.0,1062,1mf_14190_2025_01_25_17_42_40_554983_DEPTH_320_240_1.png,True,0
Farm B,JP9DDwvRfYbsTQpm4iDF,16.75,0.0,5.0,1062,1mf_14222_2025_01_25_17_42_43_793176_DEPTH_320_240_1.png,True,0
Farm B,JP9DDwvRfYbsTQpm4iDF,16.75,0.0,5.0,1062,1mf_14197_2025_01_25_17_42_41_240695_DEPTH_320_240_1.png,True,0
Farm B,JP9DDwvRfYbsTQpm4iDF,16.75,0.0,5.0,1062,1mf_14191_2025_01_25_17_42_40_653398_DEPTH_320_240_1.png,True,0
Farm B,JP9DDwvRfYbsTQpm4iDF,16.75,0.0,5.0,1062,1mf_14201_2025_01_25_17_42_41_675354_DEPTH_320_240_1.png,True,0
Farm B,JP9DDwvRfYbsTQpm4iDF,16.75,0.0,5.0,1062,1mf_14229_2025_01_25_17_42_44_483178_DEPTH_320_240_1.png,True,0
Farm B,JP9DDwvRfYbsTQpm4iDF,16.75,0.0,5.0,1062,1mf_14198_2025_01_25_17_42_41_351425_DEPTH_320_240_1.png,True,0
Farm B,JP9DDwvRfYbsTQpm4iDF,16.75,0.0,5.0,1062,1mf_14231_2025_01_25_17_42_44_693316_DEPTH_320_240_1.png,True,0
Farm B,JP9DDwvRfYbsTQpm4iDF,16.75,0.0,5.0,1062,1mf_14221_2025_01_25_17_42_43_685376_DEPTH_320_240_1.png,True,0
Farm B,JP9DDwvRfYbsTQpm4iDF,16.75,0.0,5.0,1062,1mf_14182_2025_01_25_17_42_39_755955_DEPTH_320_240_1.png,True,0
Farm B,JP9DDwvRfYbsTQpm4iDF,16.75,0.0,5.0,1062,1mf_14194_2025_01_25_17_42_40_948420_DEPTH_320_240_1.png,True,0
Farm B,JP9DDwvRfYbsTQpm4iDF,16.75,0.0,5.0,1062,1mf_14200_2025_01_25_17_42_41_559946_DEPTH_320_240_1.png,True,0
Farm B,JP9DDwvRfYbsTQpm4iDF,16.75,0.0,5.0,1062,1mf_14209_2025_01_25_17_42_42_486135_DEPTH_320_240_1.png,True,0
Farm B,JP9DDwvRfYbsTQpm4iDF,16.75,0.0,5.0,1062,1mf_14216_2025_01_25_17_42_43_193694_DEPTH_320_240_1.png,True,0
Farm B,JP9DDwvRfYbsTQpm4iDF,16.75,0.0,5.0,1062,1mf_14206_2025_01_25_17_42_42_177451_DEPTH_320_240_1.png,True,0
Farm B,JP9DDwvRfYbsTQpm4iDF,16.75,0.0,5.0,1062,1mf_14207_2025_01_25_17_42_42_289545_DEPTH_320_240_1.png,True,0
Farm B,JP9DDwvRfYbsTQpm4iDF,16.75,0.0,5.0,1062,1mf_14224_2025_01_25_17_42_43_980598_DEPTH_320_240_1.png,True,0
Farm B,JP9DDwvRfYbsTQpm4iDF,16.75,0.0,5.0,1062,1mf_14188_2025_01_25_17_42_40_340734_DEPTH_320_240_1.png,True,0
Farm B,JP9DDwvRfYbsTQpm4iDF,16.75,0.0,5.0,1062,1mf_14189_2025_01_25_17_42_40_453988_DEPTH_320_240_1.png,True,0
Farm B,JP9DDwvRfYbsTQpm4iDF,16.75,0.0,5.0,1062,1mf_14230_2025_01_25_17_42_44_593763_DEPTH_320_240_1.png,True,0
Farm B,JP9DDwvRfYbsTQpm4iDF,16.75,0.0,5.0,1062,1mf_14213_2025_01_25_17_42_42_881422_DEPTH_320_240_1.png,True,0
Farm B,JP9DDwvRfYbsTQpm4iDF,16.75,0.0,5.0,1062,1mf_14217_2025_01_25_17_42_43_298561_DEPTH_320_240_1.png,True,0
Farm B,JP9DDwvRfYbsTQpm4iDF,16.75,0.0,5.0,1062,1mf_14233_2025_01_25_17_42_44_876161_DEPTH_320_240_1.png,True,0
Farm B,JP9DDwvRfYbsTQpm4iDF,16.75,0.0,5.0,1062,1mf_14203_2025_01_25_17_42_41_874044_DEPTH_320_240_1.png,True,0
Farm B,JP9DDwvRfYbsTQpm4iDF,16.75,0.0,5.0,1062,1mf_14187_2025_01_25_17_42_40_248384_DEPTH_320_240_1.png,True,0
Farm B,JP9DDwvRfYbsTQpm4iDF,16.75,0.0,5.0,1062,1mf_14183_2025_01_25_17_42_39_854251_DEPTH_320_240_1.png,True,0
Farm B,JP9DDwvRfYbsTQpm4iDF,16.75,0.0,5.0,1062,1mf_14228_2025_01_25_17_42_44_383411_DEPTH_320_240_1.png,True,0
Farm B,JP9DDwvRfYbsTQpm4iDF,16.75,0.0,5.0,1062,1mf_14202_2025_01_25_17_42_41_772414_DEPTH_320_240_1.png,True,0
Farm B,JP9DDwvRfYbsTQpm4iDF,16.75,0.0,5.0,1062,1mf_14219_2025_01_25_17_42_43_498139_DEPTH_320_240_1.png,True,0
Farm B,JP9DDwvRfYbsTQpm4iDF,16.75,0.0,5.0,1062,1mf_14235_2025_01_25_17_42_45_100821_DEPTH_320_240_1.png,True,0
Farm B,L2rhm1elcYhCMuhI5G6G,15.45,0.0,5.0,1043,0126vd_13125_2025_01_25_17_23_20_734421_DEPTH_320_240_1.png,True,1
Farm B,L2rhm1elcYhCMuhI5G6G,15.45,0.0,5.0,1043,0126vd_13127_2025_01_25_17_23_20_932678_DEPTH_320_240_1.png,True,1
Farm B,L2rhm1elcYhCMuhI5G6G,15.45,0.0,5.0,1043,0126vd_13126_2025_01_25_17_23_20_832667_DEPTH_320_240_1.png,True,1
Farm B,L2rhm1elcYhCMuhI5G6G,15.45,0.0,5.0,1043,0126vd_13128_2025_01_25_17_23_21_030916_DEPTH_320_240_1.png,True,1
Farm B,LXcYf9yZ49ddv5Qya5Pd,12.85,0.0,5.0,1032,0140qz_11060_2025_01_25_17_12_16_523250_DEPTH_320_240_1.png,False,1
Farm B,LXcYf9yZ49ddv5Qya5Pd,12.85,0.0,5.0,1032,0140qz_11050_2025_01_25_17_12_15_518609_DEPTH_320_240_1.png,False,1
Farm B,LXcYf9yZ49ddv5Qya5Pd,12.85,0.0,5.0,1032,0140qz_11067_2025_01_25_17_12_17_254593_DEPTH_320_240_1.png,False,1
Farm B,LXcYf9yZ49ddv5Qya5Pd,12.85,0.0,5.0,1032,0140qz_11094_2025_01_25_17_12_20_013973_DEPTH_320_240_1.png,False,1
Farm B,LXcYf9yZ49ddv5Qya5Pd,12.85,0.0,5.0,1032,0140qz_11072_2025_01_25_17_12_17_732294_DEPTH_320_240_1.png,False,1
Farm B,LXcYf9yZ49ddv5Qya5Pd,12.85,0.0,5.0,1032,0140qz_11082_2025_01_25_17_12_18_735527_DEPTH_320_240_1.png,False,1
Farm B,LXcYf9yZ49ddv5Qya5Pd,12.85,0.0,5.0,1032,0140qz_11046_2025_01_25_17_12_15_121555_DEPTH_320_240_1.png,False,1
Farm B,LXcYf9yZ49ddv5Qya5Pd,12.85,0.0,5.0,1032,0140qz_11042_2025_01_25_17_12_14_728910_DEPTH_320_240_1.png,False,1
Farm B,LXcYf9yZ49ddv5Qya5Pd,12.85,0.0,5.0,1032,0140qz_11085_2025_01_25_17_12_19_043606_DEPTH_320_240_1.png,False,1
Farm B,LXcYf9yZ49ddv5Qya5Pd,12.85,0.0,5.0,1032,0140qz_11059_2025_01_25_17_12_16_421790_DEPTH_320_240_1.png,False,1
Farm B,LXcYf9yZ49ddv5Qya5Pd,12.85,0.0,5.0,1032,0140qz_11055_2025_01_25_17_12_16_024227_DEPTH_320_240_1.png,False,1
Farm B,LXcYf9yZ49ddv5Qya5Pd,12.85,0.0,5.0,1032,0140qz_11075_2025_01_25_17_12_18_037866_DEPTH_320_240_1.png,False,1
Farm B,LXcYf9yZ49ddv5Qya5Pd,12.85,0.0,5.0,1032,0140qz_11095_2025_01_25_17_12_20_120206_DEPTH_320_240_1.png,False,1
Farm B,LXcYf9yZ49ddv5Qya5Pd,12.85,0.0,5.0,1032,0140qz_11079_2025_01_25_17_12_18_436367_DEPTH_320_240_1.png,False,1
Farm B,LXcYf9yZ49ddv5Qya5Pd,12.85,0.0,5.0,1032,0140qz_11090_2025_01_25_17_12_19_567803_DEPTH_320_240_1.png,False,1
Farm B,LXcYf9yZ49ddv5Qya5Pd,12.85,0.0,5.0,1032,0140qz_11093_2025_01_25_17_12_19_872142_DEPTH_320_240_1.png,False,1
Farm B,LXcYf9yZ49ddv5Qya5Pd,12.85,0.0,5.0,1032,0140qz_11068_2025_01_25_17_12_17_357364_DEPTH_320_240_1.png,False,1
Farm B,LXcYf9yZ49ddv5Qya5Pd,12.85,0.0,5.0,1032,0140qz_11071_2025_01_25_17_12_17_646604_DEPTH_320_240_1.png,False,1
Farm B,LXcYf9yZ49ddv5Qya5Pd,12.85,0.0,5.0,1032,0140qz_11064_2025_01_25_17_12_16_949505_DEPTH_320_240_1.png,False,1
Farm B,LXcYf9yZ49ddv5Qya5Pd,12.85,0.0,5.0,1032,0140qz_11063_2025_01_25_17_12_16_836115_DEPTH_320_240_1.png,False,1
Farm B,LXcYf9yZ49ddv5Qya5Pd,12.85,0.0,5.0,1032,0140qz_11058_2025_01_25_17_12_16_314549_DEPTH_320_240_1.png,False,1
Farm B,LXcYf9yZ49ddv5Qya5Pd,12.85,0.0,5.0,1032,0140qz_11081_2025_01_25_17_12_18_642286_DEPTH_320_240_1.png,False,1
Farm B,LXcYf9yZ49ddv5Qya5Pd,12.85,0.0,5.0,1032,0140qz_11080_2025_01_25_17_12_18_543071_DEPTH_320_240_1.png,False,1
Farm B,LXcYf9yZ49ddv5Qya5Pd,12.85,0.0,5.0,1032,0140qz_11078_2025_01_25_17_12_18_345395_DEPTH_320_240_1.png,False,1
Farm B,LXcYf9yZ49ddv5Qya5Pd,12.85,0.0,5.0,1032,0140qz_11053_2025_01_25_17_12_15_829905_DEPTH_320_240_1.png,False,1
Farm B,LXcYf9yZ49ddv5Qya5Pd,12.85,0.0,5.0,1032,0140qz_11088_2025_01_25_17_12_19_357347_DEPTH_320_240_1.png,False,1
Farm B,LXcYf9yZ49ddv5Qya5Pd,12.85,0.0,5.0,1032,0140qz_11069_2025_01_25_17_12_17_451965_DEPTH_320_240_1.png,False,1
Farm B,LXcYf9yZ49ddv5Qya5Pd,12.85,0.0,5.0,1032,0140qz_11043_2025_01_25_17_12_14_825098_DEPTH_320_240_1.png,False,1
Farm B,LXcYf9yZ49ddv5Qya5Pd,12.85,0.0,5.0,1032,0140qz_11083_2025_01_25_17_12_18_835902_DEPTH_320_240_1.png,False,1
Farm B,LXcYf9yZ49ddv5Qya5Pd,12.85,0.0,5.0,1032,0140qz_11076_2025_01_25_17_12_18_133058_DEPTH_320_240_1.png,False,1
Farm B,LXcYf9yZ49ddv5Qya5Pd,12.85,0.0,5.0,1032,0140qz_11048_2025_01_25_17_12_15_318182_DEPTH_320_240_1.png,False,1
Farm B,LXcYf9yZ49ddv5Qya5Pd,12.85,0.0,5.0,1032,0140qz_11062_2025_01_25_17_12_16_732416_DEPTH_320_240_1.png,False,1
Farm B,LXcYf9yZ49ddv5Qya5Pd,12.85,0.0,5.0,1032,0140qz_11092_2025_01_25_17_12_19_765346_DEPTH_320_240_1.png,False,1
Farm B,LXcYf9yZ49ddv5Qya5Pd,12.85,0.0,5.0,1032,0140qz_11066_2025_01_25_17_12_17_160509_DEPTH_320_240_1.png,False,1
Farm B,LXcYf9yZ49ddv5Qya5Pd,12.85,0.0,5.0,1032,0140qz_11074_2025_01_25_17_12_17_932224_DEPTH_320_240_1.png,False,1
Farm B,LXcYf9yZ49ddv5Qya5Pd,12.85,0.0,5.0,1032,0140qz_11089_2025_01_25_17_12_19_454911_DEPTH_320_240_1.png,False,1
Farm B,LXcYf9yZ49ddv5Qya5Pd,12.85,0.0,5.0,1032,0140qz_11087_2025_01_25_17_12_19_256998_DEPTH_320_240_1.png,False,1
Farm B,LXcYf9yZ49ddv5Qya5Pd,12.85,0.0,5.0,1032,0140qz_11077_2025_01_25_17_12_18_236932_DEPTH_320_240_1.png,False,1
Farm B,LXcYf9yZ49ddv5Qya5Pd,12.85,0.0,5.0,1032,0140qz_11091_2025_01_25_17_12_19_674685_DEPTH_320_240_1.png,False,1
Farm B,LXcYf9yZ49ddv5Qya5Pd,12.85,0.0,5.0,1032,0140qz_11065_2025_01_25_17_12_17_055040_DEPTH_320_240_1.png,False,1
Farm B,LXcYf9yZ49ddv5Qya5Pd,12.85,0.0,5.0,1032,0140qz_11056_2025_01_25_17_12_16_120491_DEPTH_320_240_1.png,False,1
Farm B,LXcYf9yZ49ddv5Qya5Pd,12.85,0.0,5.0,1032,0140qz_11049_2025_01_25_17_12_15_421188_DEPTH_320_240_1.png,False,1
Farm B,LXcYf9yZ49ddv5Qya5Pd,12.85,0.0,5.0,1032,0140qz_11044_2025_01_25_17_12_14_918957_DEPTH_320_240_1.png,False,1
Farm B,LXcYf9yZ49ddv5Qya5Pd,12.85,0.0,5.0,1032,0140qz_11084_2025_01_25_17_12_18_934311_DEPTH_320_240_1.png,False,1
Farm B,LXcYf9yZ49ddv5Qya5Pd,12.85,0.0,5.0,1032,0140qz_11052_2025_01_25_17_12_15_720980_DEPTH_320_240_1.png,False,1
Farm B,LXcYf9yZ49ddv5Qya5Pd,12.85,0.0,5.0,1032,0140qz_11054_2025_01_25_17_12_15_930546_DEPTH_320_240_1.png,False,1
Farm B,LXcYf9yZ49ddv5Qya5Pd,12.85,0.0,5.0,1032,0140qz_11070_2025_01_25_17_12_17_546764_DEPTH_320_240_1.png,False,1
Farm B,LXcYf9yZ49ddv5Qya5Pd,12.85,0.0,5.0,1032,0140qz_11047_2025_01_25_17_12_15_218358_DEPTH_320_240_1.png,False,1
Farm B,LXcYf9yZ49ddv5Qya5Pd,12.85,0.0,5.0,1032,0140qz_11061_2025_01_25_17_12_16_631656_DEPTH_320_240_1.png,False,1
Farm B,LXcYf9yZ49ddv5Qya5Pd,12.85,0.0,5.0,1032,0140qz_11086_2025_01_25_17_12_19_135292_DEPTH_320_240_1.png,False,1
Farm B,LXcYf9yZ49ddv5Qya5Pd,12.85,0.0,5.0,1032,0140qz_11051_2025_01_25_17_12_15_618922_DEPTH_320_240_1.png,False,1
Farm B,LXcYf9yZ49ddv5Qya5Pd,12.85,0.0,5.0,1032,0140qz_11057_2025_01_25_17_12_16_217480_DEPTH_320_240_1.png,False,1
Farm B,LXcYf9yZ49ddv5Qya5Pd,12.85,0.0,5.0,1032,0140qz_11073_2025_01_25_17_12_17_830949_DEPTH_320_240_1.png,False,1
Farm B,LXcYf9yZ49ddv5Qya5Pd,12.85,0.0,5.0,1032,0140qz_11045_2025_01_25_17_12_15_019799_DEPTH_320_240_1.png,False,1
Farm B,MFLbC4IjyPVKmai3Wfdl,48.85,1.0,2.0,1013,0606az_7270_2025_01_25_16_53_09_272963_DEPTH_320_240_1.png,True,1
Farm B,MFLbC4IjyPVKmai3Wfdl,48.85,1.0,2.0,1013,0606az_7269_2025_01_25_16_53_09_168600_DEPTH_320_240_1.png,True,1
Farm B,MFLbC4IjyPVKmai3Wfdl,48.85,1.0,2.0,1013,0606az_7271_2025_01_25_16_53_09_375714_DEPTH_320_240_1.png,True,1
Farm B,OgNegcEVM4HhddwLNybg,9.85,0.0,5.0,1068,9mf_14712_2025_01_25_17_48_33_307332_DEPTH_320_240_1.png,False,0
Farm B,OgNegcEVM4HhddwLNybg,9.85,0.0,5.0,1068,9mf_14714_2025_01_25_17_48_33_512504_DEPTH_320_240_1.png,False,0
Farm B,OgNegcEVM4HhddwLNybg,9.85,0.0,5.0,1068,9mf_14711_2025_01_25_17_48_33_217181_DEPTH_320_240_1.png,False,0
Farm B,OgNegcEVM4HhddwLNybg,9.85,0.0,5.0,1068,9mf_14713_2025_01_25_17_48_33_413275_DEPTH_320_240_1.png,False,0
Farm B,OgNegcEVM4HhddwLNybg,9.85,0.0,5.0,1068,9mf_14710_2025_01_25_17_48_33_096266_DEPTH_320_240_1.png,False,0
Farm B,OgNegcEVM4HhddwLNybg,9.85,0.0,5.0,1068,9mf_14716_2025_01_25_17_48_33_706303_DEPTH_320_240_1.png,False,0
Farm B,OgNegcEVM4HhddwLNybg,9.85,0.0,5.0,1068,9mf_14715_2025_01_25_17_48_33_606148_DEPTH_320_240_1.png,False,0
Farm B,OgNegcEVM4HhddwLNybg,9.85,0.0,5.0,1068,9mf_14717_2025_01_25_17_48_33_800217_DEPTH_320_240_1.png,False,0
